index,country,iso3Code,year,Armed forces (% labor force),government  consumption exp (% of GDP),Population density,"Population, total","Unemployment, total (% of total labor force) (modeled ILO estimate)",immigration_100k
1458,Syrian Arab Republic,SYR,2019,5.441716686,15.36993423,110.8399172,20353534,13.36,49.72109511792891
1459,Syrian Arab Republic,SYR,2020,5.189106272,10.68126554,114.6295758,21049429,15.191,23.20728034950497
1460,Syrian Arab Republic,SYR,2021,5.189106272,6.834958527,117.7848881,21628839,14.877,25.86824008445391
1461,Syrian Arab Republic,SYR,2022,5.189106272,2.723323585,121.2993212,22462173,13.268,37.86365637910455
1462,Syrian Arab Republic,SYR,2023,5.189106272,2.723323585,121.2993212,23594623,13.187,39.62767279646723
1463,Tajikistan,TJK,2015,0.698336887,11.55895311,62.27999135,8643840,11.485,0.40491263142307127
1464,Tajikistan,TJK,2016,0.680763625,11.75682557,63.87802435,8865631,11.5,0.1691926948008551
1465,Tajikistan,TJK,2017,0.699334932,11.38648204,65.46542258,9085946,11.487,0.33018025861038575
1466,Tajikistan,TJK,2018,0.682329652,11.22106638,67.06054471,9307333,11.437,0.5372108207582129
1467,Tajikistan,TJK,2019,0.682139188,11.15449666,68.66464443,9529966,11.419,0.31479650609456533
1468,Tajikistan,TJK,2020,0.674502535,11.56800459,70.24504647,9749310,12.321,0.10257136146045207
1469,Tajikistan,TJK,2021,0.674502535,10.88425279,71.81286836,9966908,12.333,0.3511620655071764
1470,Tajikistan,TJK,2022,0.674502535,10.13507167,73.36423373,10182222,11.634,0.540157148
1471,Tajikistan,TJK,2023,0.674502535,10.13507167,73.36423373,10389799,11.546,0.4331171372997687
1472,Tanzania,TZA,2015,0.117261906,9.927294047,58.72766087,52020962,2.159,0.278733792
1473,Tanzania,TZA,2016,0.112778911,9.066506338,60.76316663,53824013,2.23,0.2043697484986859
1474,Tanzania,TZA,2017,0.107093167,8.503431674,62.82782795,55652890,2.303,0.3593703759139912
1475,Tanzania,TZA,2018,0.103445274,8.112586425,64.84211447,57437145,2.393,0.2698602097997733
1476,Tanzania,TZA,2019,0.100134799,7.782412279,66.80389591,59174891,2.496,0.37177930754447863
1477,Tanzania,TZA,2020,0.10087479,7.699584239,68.83359449,60972798,2.781,0.22961058798712172
1478,Tanzania,TZA,2021,0.10087479,8.005081985,70.93069767,62830412,2.821,0.4695178506867025
1479,Tanzania,TZA,2022,0.10087479,8.301752181,73.05466358,64711821,2.588,0.3631484887436563
1480,Tanzania,TZA,2023,0.10087479,8.759629985,73.05466358,66617606,2.582,0.4203093098241928
1481,Thailand,THA,2015,1.135950353,17.12115127,138.0743311,70540795,0.597,0.6875454125517014
1482,Thailand,THA,2016,1.141426039,16.86518276,138.6988217,70859841,0.688,0.6491688289280807
1483,Thailand,THA,2017,1.145508825,16.29840379,139.2867095,71160187,0.83,0.8361417037872596
1484,Thailand,THA,2018,1.131656496,16.17396643,139.7092897,71376079,0.765,0.7565559884565809
1485,Thailand,THA,2019,1.138847313,16.16935204,139.9954413,71522271,0.716,0.6781104587688498
1486,Thailand,THA,2020,1.1303557,17.79488741,140.2287851,71641484,1.099,0.4047934015437201
1487,Thailand,THA,2021,1.1303557,18.23131645,140.3968212,71727332,1.215,0.6064633771684133
1488,Thailand,THA,2022,1.1303557,17.72257591,140.4124743,71735329,0.94,0.5366951059776975
1489,Thailand,THA,2023,1.1303557,16.644597,140.4124743,71702435,0.733,0.669433332
1490,Timor-Leste,TLS,2016,0.263244879,55.60806981,82.60336247,1228312,4.657,0
1491,Timor-Leste,TLS,2021,0.357930944,28.1955062,90.79616678,1350139,2.344,0
1492,Timor-Leste,TLS,2023,0.357930944,52.9169651,92.08439812,1384286,1.521,0
1493,Togo,TGO,2015,0.356470437,13.01343869,140.8934547,7663195,2.204,3.4580876514299845
1494,Togo,TGO,2016,0.347231556,15.48080638,144.4804008,7858289,2.968,3.181354109017879
1495,Togo,TGO,2017,0.363662018,13.97880773,148.1364221,8057140,3.744,2.5443271433784194
1496,Togo,TGO,2018,0.338285047,13.20254072,151.8436845,8258778,2.898,4.237915100757037
1497,Togo,TGO,2019,0.345082352,13.24546631,155.5997058,8463068,2.036,4.844578821770072
1498,Togo,TGO,2020,0.33900454,13.22573072,159.3991543,8669720,2.225,2.9412714597472585
1499,Togo,TGO,2021,0.33900454,12.75823979,163.2355028,8878379,2.333,3.7168947169297457
1500,Togo,TGO,2022,0.33900454,12.92694558,167.1214929,9089738,1.965,6.160793633435859
1501,Togo,TGO,2023,0.33900454,12.58113863,167.1214929,9304337,1.948,7.2546813383909035
1502,Tonga,TON,2015,0,21.29255503,147.3541667,106095,2.024,0
1503,Tonga,TON,2018,0,19.18356797,146.6208333,105567,2.248,0
1504,Tonga,TON,2019,0,21.06833607,146.7625,105669,2.157,0
1505,Tonga,TON,2021,0,28.58885449,146.5138889,105490,2.111,0
1506,Tonga,TON,2022,0,29.95795933,145.8916667,105042,2.302,0
1507,Tonga,TON,2023,0,29.95795933,145.8916667,104597,2.262,0
1508,Trinidad and Tobago,TTO,2015,0.592019576,0,263.0929825,1349667,2.428,25.56186081455648
1509,Trinidad and Tobago,TTO,2016,0.598755476,0,263.917154,1353895,3.207,23.635510877874577
1510,Trinidad and Tobago,TTO,2017,0.593700834,0,264.4508772,1356633,3.394,27.64196359663962
1511,Trinidad and Tobago,TTO,2018,0.60193511,0,264.9499025,1359193,3.498,37.890130393549704
1512,Trinidad and Tobago,TTO,2019,0.744263588,0,265.8840156,1363985,3.523,43.988753542011096
1513,Trinidad and Tobago,TTO,2020,0.767842746,0,266.4181287,1366725,4.206,21.58444456639046
1514,Trinidad and Tobago,TTO,2021,0.767842746,0,266.5805068,1367558,4.446,35.83029019610137
1515,Trinidad and Tobago,TTO,2022,0.767842746,0,266.2387914,1365805,4.383,36.9745315
1516,Trinidad and Tobago,TTO,2023,0.767842746,0,266.2387914,1367510,4.21,39.12220020328919
1517,Tunisia,TUN,2015,1.172230305,17.9055747,73.39253347,11402264,15.159,11.181989822372119
1518,Tunisia,TUN,2016,1.156347635,18.71925732,74.20619207,11528674,15.557,11.319601890035228
1519,Tunisia,TUN,2017,1.156726849,19.12431442,74.99033213,11650498,15.33,12.274153431037885
1520,Tunisia,TUN,2018,1.115589547,18.38820026,75.73065139,11765514,15.459,16.446370298824174
1521,Tunisia,TUN,2019,1.086445036,18.8168917,76.43589727,11875081,17.153,16.67357047922452
1522,Tunisia,TUN,2020,1.13900865,21.63560306,77.07297245,11974057,17.656,12.025999208121359
1523,Tunisia,TUN,2021,1.13900865,20.92261309,77.55292225,12048622,16.611,21.82822234775064
1524,Tunisia,TUN,2022,1.13900865,20.60459904,78.00807158,12119334,15.3,38.57472696106898
1525,Tunisia,TUN,2023,1.13900865,19.74510634,78.00807158,12200431,15.106,28.400636010317996
1526,Turkiye,TUR,2015,1.675891599,13.80517246,101.6312761,78218479,10.304,1.1122691352768443
1527,Turkiye,TUR,2016,1.624664746,14.73321297,103.0078895,79277962,10.899,1.1604738275184219
1528,Turkiye,TUR,2017,1.573672411,14.38025542,104.3523485,80312698,10.919,1.388323426
1529,Turkiye,TUR,2018,1.538020824,14.50889193,105.7744683,81407204,10.956,2.5611983922209145
1530,Turkiye,TUR,2019,1.519910185,15.27094868,107.2975846,82579440,13.73,3.4270031378270427
1531,Turkiye,TUR,2020,1.611575849,14.99351188,108.3438535,83384680,13.148,2.5424334542028584
1532,Turkiye,TUR,2021,1.611575849,12.94541377,109.3347687,84147318,11.969,5.496313025686689
1533,Turkiye,TUR,2022,1.611575849,11.65321283,110.4165807,84979913,10.465,2.8536155361797086
1534,Turkiye,TUR,2023,1.611575849,13.09785512,110.4165807,85325965,9.388,2.431850609600489
1535,Turkmenistan,TKM,2015,1.73269007,8.46455279,13.22701253,6215770,4.016,0
1536,Turkmenistan,TKM,2016,1.935405041,8.596841847,13.53401783,6360041,4.031,0
1537,Turkmenistan,TKM,2017,1.926662067,9.370056199,13.84687294,6507061,4.044,0.15367921093716502
1538,Turkmenistan,TKM,2018,1.874376149,10.0238998,14.16279871,6655524,4.044,0
1539,Turkmenistan,TKM,2019,1.869464216,9.702176041,14.47863299,6803944,4.043,0.14697357885367662
1540,Turkmenistan,TKM,2020,2.564034513,10.02039124,14.78924946,6949912,4.501,0.071943357
1541,Turkmenistan,TKM,2021,2.564034513,10.16706089,15.09170089,7092043,4.459,0.5640123727394208
1542,Turkmenistan,TKM,2022,2.564034513,9.409792541,15.38568085,7230193,4.109,0.20746334157331622
1543,Turkmenistan,TKM,2023,2.564034513,9.409792541,15.38568085,7364438,4.099,0.2715753734365066
1544,Tuvalu,TUV,2021,0,0,339.8,10194,0,0
1545,Uganda,UGA,2015,0.317291903,8.95453399,187.1705865,37531446,2.679,0.4795978284449792
1546,Uganda,UGA,2016,0.313803655,7.351946844,193.492679,38799152,3.008,0.4639276652231987
1547,Uganda,UGA,2017,0.308309153,8.00943503,200.3659884,40177388,3.428,0.5226820618602682
1548,Uganda,UGA,2018,0.278802461,8.63607273,207.2902005,41565831,3.25,0.6495720006175264
1549,Uganda,UGA,2019,0.255356023,8.774561312,214.4406393,42999637,3.06,1.0232644522092127
1550,Uganda,UGA,2020,0.240170626,9.511414465,221.7093158,44457152,3.831,0.5510924316519421
1551,Uganda,UGA,2021,0.240170626,9.931596127,228.9593557,45910930,3.422,1.3395502988068417
1552,Uganda,UGA,2022,0.240170626,9.787266804,235.9501247,47312719,2.886,1.3315658311668792
1553,Uganda,UGA,2023,0.240170626,9.566160588,235.9501247,48656601,2.787,1.387273229381559
1554,Ukraine,UKR,2015,1.169642692,18.92414752,79.03622711,45784896,9.14,5.121776404166125
1555,Ukraine,UKR,2016,1.341739114,18.60204321,78.74610644,45616832,9.35,7.332819604833584
1556,Ukraine,UKR,2017,1.372074369,20.68346355,78.43266183,45436041,9.5,7.262956735
1557,Ukraine,UKR,2018,1.379308359,20.77174914,78.02710908,45208907,8.799,6.934474217658038
1558,Ukraine,UKR,2019,1.451427037,18.78053343,77.59312737,44957458,8.194,6.672975149084275
1559,Ukraine,UKR,2020,1.429174751,19.29509671,77.11428029,44680014,9.475,3.7600704422339706
1560,Ukraine,UKR,2021,1.429174751,17.74217191,76.45605799,44298640,9.834,7.212411035643532
1561,Ukraine,UKR,2022,1.429174751,39.83635401,70.84702451,41048766,9.834,8.721334034742968
1562,Ukraine,UKR,2023,1.429174751,41.68400041,70.84702451,37732836,9.834,8.255409161399902
1563,United Arab Emirates,ARE,2015,1.141662151,12.0210761,119.7583357,8505237,1.793,0
1564,United Arab Emirates,ARE,2016,1.0803538,12.11229326,125.8109687,8935095,1.64,0
1565,United Arab Emirates,ARE,2017,1.041945759,13.04577655,129.8679949,9223225,2.462,0.054210972843013155
1566,United Arab Emirates,ARE,2018,1.022973883,12.50998145,131.6066038,9346701,2.236,0.053494811
1567,United Arab Emirates,ARE,2019,1.00694778,13.08752958,133.0017601,9445785,2.331,0.15880098901255957
1568,United Arab Emirates,ARE,2020,1.01969616,15.17956454,132.3716981,9401038,4.294,0
1569,United Arab Emirates,ARE,2021,1.01969616,14.61089352,134.8233174,9575152,3.105,0
1570,United Arab Emirates,ARE,2022,1.01969616,12.64752077,141.8611236,10074977,2.872,0.09925581
1571,United Arab Emirates,ARE,2023,1.01969616,12.41920153,141.8611236,10483751,2.151,0.095385707
1572,United Kingdom,GBR,2015,0.457863101,19.54853007,269.1531393,65116219,5.517,8.231436164928432
1573,United Kingdom,GBR,2016,0.447415648,19.21828438,271.2007316,65611593,4.867,8.855142414
1574,United Kingdom,GBR,2017,0.438107567,18.65932094,273.049473,66058859,4.452,8.038285977661225
1575,United Kingdom,GBR,2018,0.435394534,18.54129342,274.7089819,66460344,4.12,8.516356761559946
1576,United Kingdom,GBR,2019,0.434440837,19.09610949,276.2630802,66836327,3.613,8.431043794492178
1577,United Kingdom,GBR,2020,0.444548876,22.61094203,277.2753854,67081234,4.472,5.083388895
1578,United Kingdom,GBR,2021,0.444548876,22.25938567,277.0482867,67026292,4.826,9.787204101936595
1579,United Kingdom,GBR,2022,0.444548876,20.82750824,280.2091514,67791000,3.73,6.638049298579458
1580,United Kingdom,GBR,2023,0.444548876,20.48051694,280.2091514,68350000,3.984,7.315288954
1581,United States,USA,2015,0.834831068,14.23331673,35.06332868,320738994,5.28,2.386675815289238
1582,United States,USA,2016,0.826028559,14.11000412,35.31834714,323071755,4.869,2.624803892249881
1583,United States,USA,2017,0.824417612,13.84713377,35.54249482,325122128,4.355,2.8112512846249578
1584,United States,USA,2018,0.830506533,13.84421264,35.73009646,326838199,3.896,3.333453688502304
1585,United States,USA,2019,0.82643391,13.98355857,35.89317567,328329953,3.669,3.2848053920928746
1586,United States,USA,2020,0.837638882,14.89574487,36.24267094,331526933,8.055,1.9244288668396061
1587,United States,USA,2021,0.837638882,14.2530325,36.29974102,332048977,5.349,3.5988666816461836
1588,United States,USA,2022,0.837638882,13.71379503,36.43337805,333271411,3.65,3.1250805368360863
1589,United States,USA,2023,0.837638882,13.43383389,36.43337805,334914895,3.638,3.1769264845625935
1590,Uruguay,URY,2015,1.475759277,13.83581,19.24361216,3368017,7.488,0.7422765383903942
1591,Uruguay,URY,2016,1.475058756,13.83581,19.30798194,3379283,7.841,1.1836830475577216
1592,Uruguay,URY,2017,1.278102274,13.83581,19.36029025,3388438,7.89,0.1475606164256215
1593,Uruguay,URY,2018,1.285910206,13.83581,19.39512056,3394534,8.336,0.5891824916174061
1594,Uruguay,URY,2019,1.273668524,13.83581,19.41038738,3397206,8.836,0.7358988533518427
1595,Uruguay,URY,2020,1.31765326,13.83581,19.42045481,3398968,10.413,0
1596,Uruguay,URY,2021,1.31765326,13.83581,19.40746772,3396695,9.328,1.9136248618142047
1597,Uruguay,URY,2022,1.31765326,13.83581,19.37443149,3390913,7.877,1.4745291312398756
1598,Uruguay,URY,2023,1.31765326,13.83581,19.37443149,3388081,8.355,1.7709139775583878
1599,Uzbekistan,UZB,2015,0.541847435,13.61688216,69.78970949,30749346,5.15,0.6016388120905075
1600,Uzbekistan,UZB,2016,0.535363769,14.13997058,71.00591705,31284568,5.16,0.6712574710956533
1601,Uzbekistan,UZB,2017,0.528330971,11.29740601,72.21980172,31819178,5.83,0.5814103683005262
1602,Uzbekistan,UZB,2018,0.522542041,12.10117108,73.47808719,32373490,5.389,0.6023446962313918
1603,Uzbekistan,UZB,2019,0.517149043,14.46938731,74.82539297,32964701,4.932,0.3943612290006817
1604,Uzbekistan,UZB,2020,0.519020934,14.64228183,76.22006581,33586372,5.293,0.23819184757436734
1605,Uzbekistan,UZB,2021,0.519020934,14.92596407,77.71125126,34243696,5.364,0.33582823536337897
1606,Uzbekistan,UZB,2022,0.519020934,14.97743374,79.2892237,34938955,4.49,0.28621348291613186
1607,Uzbekistan,UZB,2023,0.519020934,14.44365184,79.2892237,35652307,4.46,0.5189005020067845
1608,Vanuatu,VUT,2023,0,20.57422057,25.68055783,320409,5.082,0
1609,"Venezuela, RB",VEN,2015,1.95739714,0,34.66240236,30573972,6.137,2.9763878896729543
1610,"Venezuela, RB",VEN,2016,2.011713478,0,34.8797914,30765720,5.319,3.2828745759891205
1611,"Venezuela, RB",VEN,2017,2.591341384,0,34.65259679,30565323,5.045,3.3043982555001956
1612,"Venezuela, RB",VEN,2018,2.738477477,0,33.79354005,29807592,5.46,5.099371998918933
1613,"Venezuela, RB",VEN,2019,2.982644228,0,32.80777507,28938098,5.876,5.477208626496462
1614,"Venezuela, RB",VEN,2020,3.216380849,0,32.24769231,28444077,7.53,3.709032288163191
1615,"Venezuela, RB",VEN,2021,3.216380849,0,32.01386089,28237826,7.037,9.260627925110098
1616,"Venezuela, RB",VEN,2022,3.216380849,0,31.98573437,28213017,5.707,5.476195615662089
1617,"Venezuela, RB",VEN,2023,3.216380849,0,31.98573437,28300854,5.485,4.893845252867634
1618,Viet Nam,VNM,2015,0.955541439,10.65491271,296.1974772,92823254,1.848,2.8010222524627286
1619,Viet Nam,VNM,2016,0.951022141,10.39837667,299.9489992,94000117,1.848,2.606379734612458
1620,Viet Nam,VNM,2017,0.939966433,10.13492728,303.6887873,95176977,1.874,2.6266856531911076
1621,Viet Nam,VNM,2018,0.92823342,9.745889133,307.0466326,96237319,1.161,3.164053229703957
1622,Viet Nam,VNM,2019,0.929166306,9.578836368,310.0344129,97173776,1.681,4.353026273261214
1623,Viet Nam,VNM,2020,0.94651623,9.478813283,312.9231533,98079191,2.103,2.6713107778386957
1624,Viet Nam,VNM,2021,0.94651623,9.585085546,315.6539376,98935098,2.385,5.827052397522262
1625,Viet Nam,VNM,2022,0.94651623,8.934138284,318.0326485,99680655,1.523,5.472476078733632
1626,Viet Nam,VNM,2023,0.94651623,8.852103341,318.0326485,100352192,1.645,6.576836906562042
1627,West Bank and Gaza,PSE,2015,0,25.01001975,709.317608,4270092,23.005,9.367479670227246
1628,West Bank and Gaza,PSE,2016,0,23.53265738,725.4299003,4367088,23.939,9.388407103314611
1629,West Bank and Gaza,PSE,2017,0,20.75086806,740.0008306,4454805,25.677,7.519970009910646
1630,West Bank and Gaza,PSE,2018,0,21.99107922,758.9845515,4569087,26.256,10.067656842603347
1631,West Bank and Gaza,PSE,2019,0,20.66011031,778.2900332,4685306,25.34,12.485844040922833
1632,West Bank and Gaza,PSE,2020,0,23.43336531,797.8852159,4803269,25.895,9.889098445
1633,West Bank and Gaza,PSE,2021,0,23.79921586,817.0537759,4922749,26.39,19.907576031197202
1634,West Bank and Gaza,PSE,2022,0,20.48994287,817.0537759,5043612,24.42,17.249542589715467
1635,West Bank and Gaza,PSE,2023,0,20.27576231,817.0537759,5165775,24.42,14.13147107645997
1636,"Yemen, Rep.",YEM,2015,0.344163825,10.79549839,59.01732864,31159379,17.9,0.6579078485485863
1637,"Yemen, Rep.",YEM,2016,0.330765709,8.79580013,60.81597439,32109010,18.416,0.4827305482168401
1638,"Yemen, Rep.",YEM,2017,0.63672854,6.106126962,62.67575999,33090921,18.603,0.7252744642556186
1639,"Yemen, Rep.",YEM,2018,0.307248121,9.144462688,64.55893706,34085182,17.584,1.6136044102683682
1640,"Yemen, Rep.",YEM,2019,0.593565512,9.144462688,66.50265735,35111408,17.202,1.908211712842732
1641,"Yemen, Rep.",YEM,2020,0.580654339,9.144462688,68.44112923,36134863,17.953,1.6189351541197208
1642,"Yemen, Rep.",YEM,2021,0.580654339,9.144462688,70.34534159,37140230,18.287,3.7291099166591057
1643,"Yemen, Rep.",YEM,2022,0.580654339,9.144462688,72.39592401,38222876,17.363,2.1453121423934713
1644,"Yemen, Rep.",YEM,2023,0.580654339,9.144462688,72.39592401,39390799,17.091,1.662824864253198
1645,Zambia,ZMB,2015,0.311892165,14.78060738,22.05987301,16399089,5.942,0.18293699119505968
1646,Zambia,ZMB,2016,0.301212682,16.0718742,22.75309461,16914423,5.239,0.2364845670467151
1647,Zambia,ZMB,2017,0.282068599,13.72079524,23.46187062,17441320,4.529,0.487348435
1648,Zambia,ZMB,2018,0.274229963,12.70865194,24.17784608,17973569,5.033,0.3060048897355889
1649,Zambia,ZMB,2019,0.258078377,17.68425638,24.90461131,18513839,5.542,0.3780955424750102
1650,Zambia,ZMB,2020,0.243373769,14.68964171,25.6384872,19059395,6.033,0.10493512517055238
1651,Zambia,ZMB,2021,0.243373769,11.5310478,26.37055516,19603607,5.199,0.4335936748783017
1652,Zambia,ZMB,2022,0.243373769,14.45282902,27.10950914,20152938,5.995,0.3473438959619684
1653,Zambia,ZMB,2023,0.243373769,13.31278271,27.10950914,20723965,5.905,0.38602651567882884
1654,Zimbabwe,ZWE,2015,0.948389502,18.87751257,37.22117875,14399013,5.377,1.5973317059995709
1655,Zimbabwe,ZWE,2016,0.932615073,18.12393762,37.74148636,14600294,5.886,1.9177696010778962
1656,Zimbabwe,ZWE,2017,0.919220854,7.454272348,38.28998837,14812482,6.344,2.835446483580537
1657,Zimbabwe,ZWE,2018,0.901539511,10.37430634,38.86377666,15034452,6.793,4.024090801580264
1658,Zimbabwe,ZWE,2019,0.883386565,7.339160848,39.47620008,15271368,7.373,3.6669930290462522
1659,Zimbabwe,ZWE,2020,0.877221499,8.867854392,40.13671449,15526888,8.621,2.157547603872714
1660,Zimbabwe,ZWE,2021,0.877221499,14.91590377,40.83549179,15797210,9.54,3.1967670240504495
1661,Zimbabwe,ZWE,2022,0.877221499,16.64619081,41.53820861,16069056,10.087,3.8272316681203926
1662,Zimbabwe,ZWE,2023,0.877221499,15.08923343,41.53820861,16340822,8.759,3.3964019680282913
