index,country,iso3Code,year,clean fuels for cooking (% of population),Access to electricity (% of population),Agricultural land (% ),Armed forces (% labor force),precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)",Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),Current account balance (% of GDP),Current health expenditure (% of GDP),"Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",doing business score,"Fertility rate, total (births per woman)",% Firms using banks,GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",GNI per capita (2015 US$),government  consumption exp (% of GDP),"Government expenditure on education, total (% of GDP)",Human Capital Index,"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Level of water stress,"Life expectancy at birth, total (years)",Military expenditure (% of GDP),Population density,Population growth (annual %),% of total population below 5 meters,Population living in slums (% of urban population),"Population, total",Poverty $2.15 a day (% of population),Poverty $3.65 a day (% of population),Poverty $6.85 a day (% of population),%  Poverty headcount ratio ,Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total debt service (% of GNI),"Total debt service (% of exports of goods, services and primary income)",Unemployment advanced education,Unemployment basic education ,Unemployment intermediate education,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,immigration_100k
186,Bolivia,BOL,2015,82.35,91.5,35.2820086771901,1.42048486814529,1146.0,23.74,0.0,133.651146397123,-0.717874646186829,51.1,-5.86726594440418,6.55064964,7.216,5.2460612915654,49.75552,2.886,0.0,4.85718723245387,2996.01289804214,9141.92841760819,2893.68625902618,17.495258205695,8.14342975616455,0.0,25.2024162637285,4.05961041135645,1.2163239233,67.318,1.75943591545975,10.1677328533186,1.51686119793977,0.0,0.0,11014705.0,4.6,8.6,20.5,38.6,49.0,4.31,3.11766603509895,9.89883952740801,3.77,2.917,4.593,3.111,29.0,2.009,0.5447263453719369
187,Bolivia,BOL,2016,83.5,91.8,35.1546201421582,1.39606939798233,1146.0,23.355,0.0,138.493613869075,-0.7748863697052,49.7,-5.61927215827459,6.83333063,7.104,5.52978097587389,50.2251,2.829,0.0,4.26392083754456,3077.57057479881,9390.79064490474,3020.21453682124,17.458252194001,8.15060997009277,0.0,25.3263589602461,3.62321431764138,1.2228777227,67.628,1.53046784866919,10.3203360103388,1.48970583998181,0.0,0.0,11180020.0,5.6,10.1,22.0,39.5,45.0,4.26,2.32780940056602,9.21953909473769,6.208,2.763,4.847,3.498,29.0,2.009,0.9838980610052576
188,Bolivia,BOL,2017,84.6,91.8,35.0226160804948,1.33994726269534,1146.0,22.986,0.0,142.402953510878,-0.701330721378326,46.6,-5.06081178823831,6.4901948,7.107,5.95107887512216,50.97713,2.777,37.0,4.1952063010676,3160.16421043125,9642.81396069058,3064.09848324454,17.0216400452702,8.09724044799805,0.0,26.3699744223227,2.8227580554717,1.229431522,67.701,1.53642735273655,10.4722486845749,1.46124572329841,0.0,0.0,11344587.0,4.9,9.2,21.0,36.4,41.0,4.19,2.6905889163289,10.024147779664,6.416,2.815,5.014,3.655,29.0,2.009,0.749256010818199
189,Bolivia,BOL,2018,85.6,92.8,35.2631302501615,1.25842712538784,1146.0,22.634,0.0,145.638433874571,-0.688641130924225,39.2,-4.28165522079254,6.60399437,7.124,6.38913344274422,51.5617,2.73,37.0,4.22362351118875,3246.7643418883,9907.0625569677,3164.71268900542,17.5256446701758,8.01587009429932,0.0,26.2465894695308,2.27205987230155,1.2359853213,67.748,1.49690260690782,10.6234357980246,1.43337090655267,0.0,0.0,11508368.0,3.3,7.7,19.1,34.5,39.5,4.1,2.56204758563243,9.51956656449353,5.993,2.486,5.03,3.519,29.0,2.009,1.0427195237413331
190,Bolivia,BOL,2019,86.6,95.1,35.5444151204652,1.19399611665376,1146.0,22.323,0.0,148.317518475358,-0.781365752220154,37.3,-3.34046725209088,6.88792992,7.127,7.54039527989744,51.65574,2.688,37.0,2.21670577750359,3272.38170834596,9985.23048827288,3202.34882302561,18.1430920033366,8.09103965759277,0.0,25.2102745518532,1.83954504969026,1.2425391206,67.841,1.45127092717043,10.7739185821102,1.40657823805422,0.0,0.0,11671386.0,1.9,5.7,15.5,37.2,39.5,4.1,2.69461388579149,10.3652362849806,5.286,2.913,5.163,3.682,29.0,2.009,0.9424758978925039
191,Bolivia,BOL,2020,87.4,97.2,35.5645909720299,1.19539748397452,1146.0,22.056,0.0,149.712803892505,-0.844824612140656,37.3,-0.0434502183251208,8.0225811,9.3,10.9052921827032,51.65574,2.651,37.0,-8.73788443399127,2949.81954615545,9000.97564781423,2913.62435781041,19.7386344394638,8.43710994720459,0.0,23.4919320082359,0.940742153381849,1.2452885569,64.467,1.39204744468967,10.9076885442629,1.23396442673807,0.0,0.0,11816299.0,3.1,6.4,17.3,39.0,39.5,3.59,3.24641130262649,15.5640603308679,13.033,6.711,10.702,7.903,29.0,2.009,0.7193453720153832
192,Bolivia,BOL,2021,88.3,98.6,35.6827879627065,1.19539748397452,1146.0,21.836,0.0,150.816761737338,-0.883800148963928,37.3,3.91243044868311,8.15972805,9.945,9.80914274822774,51.65574,2.618,37.0,6.11137275205746,3098.35062100148,9454.19814726348,3016.0292996462,19.3369845659035,7.96215009689331,0.0,26.3623003913939,0.737383721452275,1.2429031003,63.63,1.32579943750687,11.0194405981723,1.01931284088344,0.0,0.0,11937360.0,2.0,5.4,15.2,36.4,39.5,3.59,4.15214548213209,14.0114788019169,8.208,3.343,6.782,5.089,29.0,2.009,1.2146739312544816
193,Bolivia,BOL,2022,89.1,99.9,35.8307014677375,1.19539748397452,1146.0,21.599,0.0,153.450518176398,-0.889700353145599,37.3,2.13388054975564,8.15972805,9.062,12.4743251382431,51.65574,2.584,37.0,3.60568038279472,3172.91046271232,9681.70742674425,3078.69759301311,19.0899160383982,7.57550001144409,0.0,26.2017588841709,1.74632872945969,1.2429031003,64.928,0.973250888476219,11.1484851841595,1.16425907336882,0.0,0.0,12077154.0,2.0,5.4,15.2,36.4,39.5,3.59,5.62695902956196,16.5189743121325,5.148,2.477,4.917,3.552,29.0,2.009,0.9936115743825077
194,Bolivia,BOL,2023,89.1,99.9,35.8307014677375,1.19539748397452,1146.0,21.599,0.0,157.40476617273,-0.838301062583923,37.3,-2.60402167907272,8.15972805,9.062,12.5972511275324,51.65574,2.584,37.0,3.08196524087036,3226.08755673382,9843.97014174079,3133.38589846604,19.2863642712835,7.57550001144409,0.0,24.2281365743265,2.57688800489192,1.2429031003,64.928,1.38612164709346,11.1484851841595,1.37334382280772,0.0,0.0,12244159.0,2.0,5.4,15.2,36.4,39.5,3.59,3.90329253923087,14.254761447151,4.847,1.777,4.037,3.024,29.0,2.009,1.02089494264163
195,Bosnia and Herzegovina,BIH,2015,41.8,99.7,42.5,0.692187053992568,1028.0,8.842,0.0,103.667239971042,-0.417883574962616,23.9,-5.03540520266748,9.24,12.011,7.37437836827144,64.1284,1.289,0.0,4.31475061116335,4662.25883724069,14207.6170364809,4693.67362331268,21.9698075332043,3.01811289787292,0.0,21.7264560489569,-1.03602303425474,2.7788844622,76.182,0.988857622509173,68.72150390625,-1.30696713269434,0.0137988235253632,0.0,3518541.0,0.0,0.0,0.0,16.9,82.0,5.95,11.7273252600119,30.8086929589917,20.455,28.928,29.199,27.695,35.0,1.961,5.399965497062561
196,Bosnia and Herzegovina,BIH,2016,41.05,100.0,43.14453125,0.702834296439442,1028.0,8.953,52.2381277367734,102.025142250964,-0.486797899007797,22.9,-4.69867094642486,9.14,11.613,6.53527317632902,64.83564,1.324,0.0,3.24225521171914,4876.5347244666,14860.5944562545,4883.20371210397,20.9094500085164,4.26451015472412,0.0,22.3443500361225,-1.58400833333336,2.786188579,76.808,0.922772270069199,67.83208984375,-1.30267774814121,0.0137988235253632,4.0,3473003.0,0.0,0.0,0.0,16.9,80.0,6.15,7.20639804739603,18.5032311661066,21.364,26.292,26.179,25.408,35.0,1.961,4.175061179043036
197,Bosnia and Herzegovina,BIH,2017,41.3,100.0,43.515625,0.747793668770913,1028.0,9.02,47.371562985449,102.85158612695,-0.554221451282501,16.1,-4.77878210545296,8.82,11.842,7.48082317571551,65.24652,1.355,0.0,3.24410095889466,5099.81613758953,15541.0150248586,5056.47503080963,20.1653336206043,2.83868432044983,0.618,23.1210738626282,0.810039425333895,2.6620185923,76.935,0.852593562264982,66.9664453125,-1.28437067954589,0.0137988235253632,4.0,3428682.0,0.0,0.0,0.0,16.9,80.0,6.33,7.4660911493377,16.9768147415281,16.706,19.716,21.693,20.527,35.0,1.961,2.7707439768400803
198,Bosnia and Herzegovina,BIH,2018,40.8,100.0,43.18359375,0.725251817791878,1028.0,9.067,44.8932408077693,104.30910432626,-0.606174349784851,14.9,-3.23063057976363,8.76,12.056,6.86358567090601,65.37254,1.384,0.0,3.82749920546897,5360.17443893099,16334.4225054088,5328.23918383772,19.6573572916203,3.89297008514404,0.619265019893646,23.7113591895767,1.41710814018034,2.0717131474,77.093,0.84004735664614,66.15234375,-1.22313569369776,0.0137988235253632,4.0,3387000.0,0.0,0.0,0.0,16.9,80.0,6.38,6.30960665464201,13.9498324986333,15.369,20.133,18.902,18.4,35.0,1.961,4.576321228225568
199,Bosnia and Herzegovina,BIH,2019,42.05,100.0,43.28125,0.77325765718395,1028.0,8.819,44.0235719186881,104.896137350469,-0.647259771823883,13.7,-2.59691882108326,8.93,12.266,6.08870702087533,65.44253,1.368,34.0,2.88734334414875,5583.29732033466,17014.3599695707,5573.45341063585,19.3589700275359,4.04449987411499,0.619265019893646,23.2037923056831,0.56278215406123,2.0285524568,77.241,0.807324224885322,65.34244140625,-1.23185506471358,0.0137988235253632,4.0,3345533.0,0.0,0.0,0.0,16.9,80.0,6.38,5.00852567975624,11.5273584630306,13.267,15.005,16.377,15.692,35.0,1.961,3.437419388779008
200,Bosnia and Herzegovina,BIH,2020,40.85,100.0,43.7890625,0.791177934478959,1028.0,8.611,45.4216368447367,103.79336844634,-0.643099904060364,13.7,-2.83951861702088,9.7,14.094,6.48079709365918,65.44253,1.359,34.0,-3.01509514759861,5490.75367062899,16732.3454396879,5458.96115968159,20.7503460226245,3.01954078674316,0.57968407869339,23.7775609403246,-1.0512960076349,1.9995219124,76.225,0.827298283159884,64.44041015625,-1.39008469041609,0.0137988235253632,4.0,3299349.0,0.0,0.0,0.0,16.9,80.0,5.87,3.31763999365317,8.822010639952,12.663,19.726,16.223,15.868,35.0,1.961,0.9092702833195275
201,Bosnia and Herzegovina,BIH,2021,40.9,100.0,44.19921875,0.791177934478959,1028.0,8.42,46.9748191378299,105.850178320986,-0.666075170040131,13.7,-1.47528685104269,9.56,15.712,4.91210832459653,65.44253,1.35,34.0,7.38996234012757,5995.44817572385,18270.3351779512,5913.69846471536,19.4015205743907,4.13622999191284,0.57968407869339,24.7993816070925,1.98163900587622,2.0348406375,75.3,0.742576774905168,63.37708984375,-1.66384860150923,0.0137988235253632,4.0,3244907.0,0.0,0.0,0.0,16.9,80.0,5.87,6.3843317439385,13.8436532051899,11.992,16.737,15.621,14.897,35.0,1.961,2.0031390730150354
202,Bosnia and Herzegovina,BIH,2022,41.1,100.0,44.19921875,0.791177934478959,1028.0,8.278,41.7435105198961,120.691266784607,-0.684315621852875,13.7,-4.39236523811558,9.56,15.865,4.06064178180991,65.44253,1.346,34.0,4.22681101095546,6327.06293910437,19280.8873000514,6240.33436214834,18.661917599169,4.13622999191284,0.57968407869339,24.663249794412,14.0208440826771,2.0348406375,75.293,0.679097727316253,62.5937890625,-1.24363802761194,0.0137988235253632,4.0,3204802.0,0.0,0.0,0.0,16.9,80.0,5.87,4.16725125427567,8.02920788061986,10.491,16.087,13.058,12.657,35.0,1.961,1.7161746653927452
203,Bosnia and Herzegovina,BIH,2023,41.1,100.0,44.19921875,0.791177934478959,1028.0,8.278,40.4237746125128,128.060556205188,-0.581560015678406,13.7,-2.32154773990836,9.56,15.865,7.74310464944528,65.44253,1.346,38.0,2.21112447211205,6507.01987550791,19829.2822572462,6468.05286447599,19.1801108509276,4.13622999191284,0.57968407869339,23.7549720693083,6.1059011284828,2.0348406375,75.293,0.80838231949892,62.5937890625,-0.617510129445164,0.0137988235253632,4.0,3185073.0,0.0,0.0,0.0,16.9,80.0,5.87,6.12906958229089,12.8671221091446,8.598,13.894,11.003,10.668,35.0,1.961,1.8837872789728838
204,Botswana,BWA,2015,61.8,62.1,45.6330174862809,1.00049246462425,416.0,26.409,19.086977673602,132.882567987256,0.78086245059967,0.7,2.22618287554396,6.10287762,7.435,2.09715538295729,65.48306,2.942,0.0,-4.85133564036167,6141.20394726616,15994.99746552,5935.1894706233,31.6393989708793,8.39457988739014,0.0,37.5439994873569,3.06203169580558,1.9648645822,63.818,2.82519449903662,3.88769431651757,1.42753223737773,0.0,0.0,2203273.0,15.4,38.0,63.5,16.1,48.0,7.08,1.89049737289671,3.32688648966856,0.0,0.0,0.0,18.93,59.0,1.863,4.084831974975412
205,Botswana,BWA,2016,62.5,64.2,45.6330174862809,0.979664345225007,416.0,26.13,15.8049523139869,136.623156350634,0.866951286792755,0.8,7.97299722000005,5.76837635,6.783,1.87578860340413,65.64189,2.93,0.0,7.20442475914267,6490.83463593483,16905.6237901209,5919.93922954185,28.4757218286483,8.73589324951172,0.0,40.3451621913098,2.81495791361944,2.1049879745,65.464,3.41066258273304,3.94328163322923,1.41970172619868,0.0,41.71139,2234776.0,15.4,38.0,63.5,16.1,48.0,7.32,1.21241868897965,1.97974958199445,0.0,0.0,0.0,19.329,59.0,1.863,2.461096772114968
206,Botswana,BWA,2017,63.0,67.4,45.6330174862809,0.957556825677844,416.0,25.672,14.6807691758665,141.143033956383,0.712409794330597,0.7,5.58580913830414,6.62986994,6.308,2.40019822144336,65.71078,2.91,0.0,4.1143636634186,6662.57549449506,17352.9293381836,6114.7420007643,28.8780859521463,7.80924463272095,0.424,37.1010050249191,3.30828076768219,2.0181951271,66.753,3.24857919499091,3.99969473999965,1.42047647332447,0.0,41.71139,2266747.0,15.4,38.0,63.5,16.1,48.0,7.61,1.18817085788418,2.44289884396781,0.0,0.0,0.0,19.664,59.0,1.863,2.6469650119753108
207,Botswana,BWA,2018,63.7,68.3,45.6330174862809,0.934601760997407,416.0,25.328,15.2307151442609,145.713267399351,0.71906042098999,0.6,0.392946349031096,6.04010344,6.922,2.23555784625857,66.17048,2.903,0.0,4.18809355373698,6843.80580621129,17824.9505251476,6251.77277856667,29.0985189512999,7.90538597106934,0.412516504526138,34.8003276690785,3.23801558947715,2.1332217923,65.422,2.92475944543875,4.05685423393856,1.41898108514606,0.0,39.58877,2299141.0,15.4,38.0,63.5,16.1,48.0,8.16,1.18799997267832,2.36055721853273,0.0,0.0,0.0,19.681,59.0,1.863,2.1747252560847725
208,Botswana,BWA,2019,64.4,70.1,45.63372328975,0.911043671384523,416.0,24.887,16.193904309718,149.753698758867,0.685445845127106,0.6,-6.90505478190798,6.12193203,6.974,2.78557135256884,66.1978,2.883,0.0,3.0322025744566,6951.71989827806,18106.0168508915,6952.37630964467,31.6419395023481,8.39899635314941,0.412516504526138,31.947105419301,2.77286442863321,2.1123078532,65.464,3.08122244554008,4.11498067863004,1.42262847077389,0.0,39.58877,2332083.0,15.4,38.0,63.5,16.1,48.0,8.16,1.17254702311366,3.0163058102534,15.252,22.748,24.728,20.094,59.0,1.863,1.929605421419392
209,Botswana,BWA,2020,64.8,71.8,45.63372328975,0.917966439146985,416.0,24.195,19.6160814562101,152.584581533137,0.610775887966156,0.6,-10.1670468011302,6.1213398,6.95,3.50419686172518,66.1978,2.836,0.0,-8.72875252639037,6254.2461755493,16289.4202155885,6246.44174365823,36.1430509538337,8.05833625793457,0.414028495550156,26.6904976327808,1.8903591682421,2.3050047056,65.647,3.33478768726661,4.17464048135797,1.4394103578493,0.0,39.6,2365894.0,15.4,38.0,63.5,16.1,48.0,7.27,1.22342551791807,3.79374345329855,16.553,22.216,28.098,21.017,59.0,1.863,0.6340098077090521
210,Botswana,BWA,2021,65.4,73.7,45.63372328975,0.917966439146985,416.0,23.576,19.6160814562101,163.633196988276,0.665120005607605,0.6,-1.67769059498,6.30929565,9.461,1.8605296236157,66.1978,2.791,0.0,11.9206365085117,6896.17866856924,17961.3576218457,6890.98650616948,31.529241052792,8.05833625793457,0.414028495550156,33.038686402612,7.24097765588442,2.4429729164,61.141,3.04556932426419,4.23736347114146,1.49130106425067,0.0,39.6,2401441.0,15.4,38.0,63.5,16.1,48.0,7.27,0.859229707928177,2.01083237495236,14.207,27.22,29.354,23.106,59.0,1.863,1.4574582511083969
211,Botswana,BWA,2022,66.0,75.9,45.63372328975,0.917966439146985,416.0,23.036,19.6160814562101,182.721938000665,0.661908507347107,0.6,-1.1422212637765,6.30929565,6.897,1.80511731841921,66.1978,2.754,0.0,5.48602817797183,7159.8638374729,18648.1355964132,7152.5160936247,27.887294990784,8.05833625793457,0.414028495550156,37.4556399560126,11.665567478802,2.4429729164,65.913,2.38212537208377,4.30521059411007,1.58848021878269,0.0,39.6,2439892.0,15.4,38.0,63.5,16.1,48.0,7.27,0.868737650543361,1.95325912382696,18.482,25.352,29.526,23.615,59.0,1.863,0.8197084133232128
212,Botswana,BWA,2023,66.0,75.9,45.63372328975,0.917966439146985,416.0,23.036,19.6160814562101,191.981583240697,0.685792088508606,0.6,-0.601807749300507,6.30929565,6.897,3.44031682381837,66.1978,2.754,29.8,2.73379817032757,7235.92910677284,18846.2504612042,7232.57606289831,28.943152194439,8.05833625793457,0.414028495550156,34.3235124372148,5.0676154934383,2.4429729164,65.913,2.52982250302121,4.30521059411007,1.64031664035479,0.0,39.6,2480244.0,15.4,38.0,63.5,16.1,48.0,7.27,1.27503756306532,3.75299476903513,15.812,27.148,29.242,23.381,59.0,1.863,1.2095584144140656
213,Brazil,BRA,2015,95.7,99.7,28.1687313206048,0.725238094821496,1761.0,14.727,67.5375540277116,138.388614560102,-0.457840710878372,4.8,-3.51839166782255,8.90929985,6.433,12.7631469527654,55.61506,1.777,0.0,-3.54576339269425,8936.19661756825,18357.0690632249,8768.04486260901,19.776819955412,6.24105978012085,0.0,19.3600439808819,9.02990102416136,3.0193853428,74.332,1.36551715396161,24.1292359304821,0.791721773592796,2.23302391070074,0.0,201675532.0,3.9,9.3,25.3,0.0,86.0,8.2,5.08089116634956,39.7792835988014,5.079,8.827,7.408,8.538,36.0,2.589,0.8578135299030722
214,Brazil,BRA,2016,95.8,99.7,28.2549706035075,0.715999443846573,1761.0,14.051,73.4188038096758,150.482594206408,-0.446095585823059,5.2,-1.70011339695482,9.16901493,6.538,10.6562031535628,55.22357,1.709,0.0,-3.27591690782192,8577.8437669383,17620.9272447823,8396.29633782384,20.3792974286877,6.314040184021,0.0,18.3547582787182,8.73914352329393,3.1352245863,74.442,1.34797541299482,24.3137963709629,0.761972670496742,2.23302391070074,14.8971,203218114.0,4.7,10.6,27.0,0.0,82.5,8.0,6.68499817556342,51.0549755813973,6.272,13.65,13.298,11.58,36.0,2.589,0.8488416539482303
215,Brazil,BRA,2017,96.1,99.8,28.3410663137971,0.705476855531937,1761.0,14.159,83.6692026509366,155.668786230018,-0.559814631938934,4.8,-1.22429925770861,9.47124863,6.493,10.8986661478591,55.6207,1.736,0.0,1.32286905404399,8628.25308951214,17724.4799591551,8466.14449889411,20.1619046966819,6.32047986984253,0.56,18.1885023093992,3.44637335032669,3.1054373522,74.827,1.41402166797586,24.4915070817191,0.72824666001736,2.23302391070074,14.8971,204703445.0,5.3,11.0,27.1,0.0,82.5,7.79,4.71293436267139,34.7679517027382,6.929,15.479,14.388,12.792,36.0,2.589,1.3434068000174593
216,Brazil,BRA,2018,96.2,99.7,28.0064661276313,0.728325341504962,1761.0,14.133,86.6078841199146,161.373814183906,-0.480954378843307,4.7,-2.8075200859069,9.46475029,6.516,11.8959961648342,58.59449,1.749,0.0,1.783666761634,8722.33630361577,17917.7492137276,8479.78844308916,19.89508778307,6.08851003646851,0.545723736286163,18.7490514525621,3.66485028376729,1.4641127257,75.109,1.46967772350671,24.659465024515,0.683439571425594,2.23302391070074,14.8971,206107261.0,5.3,10.9,26.7,0.0,20.1,7.67,5.12584357910495,33.3094436850684,6.755,14.82,13.974,12.329,36.0,2.589,1.9140519265839935
217,Brazil,BRA,2019,96.4,99.8,27.6718659414654,0.717090966348681,1761.0,13.633,92.5652531882782,167.397860280061,-0.40789270401001,4.2,-3.46989581411662,9.61449146,6.572,14.7663009003853,59.08307,1.703,0.0,1.22077782360842,8771.44051336065,18018.6209165513,8536.94119027185,19.9835812858102,5.96346998214722,0.545723736286163,18.7546275712259,3.73297621216894,1.4848084544,75.338,1.38279724638797,24.8207686159839,0.651994346081362,2.23302391070074,14.8971,207455459.0,5.4,10.8,26.2,0.0,16.6,7.67,8.32868430615086,53.4702774123798,6.733,14.639,13.539,11.936,36.0,2.589,2.5499449498699382
218,Brazil,BRA,2020,96.4,99.7,27.3372657552996,0.7619857203876,1761.0,13.078,98.7098819546545,172.774291252888,-0.429083496332169,4.2,-1.68778805337408,10.18235016,7.42,11.9805795855815,59.08307,1.649,0.0,-3.2767587964736,8435.01143297182,17327.5157262925,8258.85860289029,20.1351530166446,5.77150011062622,0.551497936248779,19.5061183910265,3.21176803803376,1.4793042712,74.009,1.32666026860555,24.9649852718428,0.579350709708032,2.23302391070074,14.8971,208660842.0,2.0,5.3,18.7,0.0,16.6,7.7,8.99901118869503,50.3532730456426,7.429,16.855,15.828,13.697,36.0,2.589,1.7756086693065294
219,Brazil,BRA,2021,96.5,99.5,27.0026655691338,0.7619857203876,1761.0,12.883,85.0115036701985,187.117425058296,-0.499217957258224,4.2,-2.41876568208583,9.89072323,8.326,8.3447508204633,59.08307,1.641,0.0,4.76260437908608,8799.22945854927,18075.7060063108,8522.29500191901,18.5475883591271,5.4969801902771,0.551497936248779,22.1234751937997,8.30165975585673,1.4819462792,72.75,1.16368211072875,25.0714027283582,0.425360907216456,2.23302391070074,14.8971,209550294.0,5.8,11.3,28.4,0.0,16.6,7.7,10.0045299704736,46.7253000554679,7.523,16.28,15.041,13.158,36.0,2.589,5.447379615702185
220,Brazil,BRA,2022,96.5,100.0,26.668065382968,0.7619857203876,1761.0,12.649,79.1023218878495,204.482120615775,-0.566354334354401,4.2,-2.09456544027497,9.89072323,8.139,7.40409236083534,59.08307,1.626,0.0,3.01669435393015,9032.08481611491,18554.0461842977,8777.59187373112,18.4022127200534,5.4969801902771,0.551497936248779,22.819456851691,9.28010608956873,1.4819462792,73.425,1.06984583971521,25.161867951482,0.360180890872169,2.23302391070074,14.8971,210306415.0,3.5,8.4,23.5,0.0,16.6,7.7,6.62855124455807,29.9164040125887,5.064,11.877,10.415,9.231,36.0,2.589,3.4901455573763647
221,Brazil,BRA,2023,96.5,100.0,26.668065382968,0.7619857203876,1761.0,12.649,83.6989369386242,213.87513528772,-0.503643155097961,4.2,-1.00038283323838,9.89072323,8.139,7.65124100028581,59.08307,1.626,0.0,2.90848048667777,9258.05329063487,19018.2390697496,8972.89609222171,18.2188134962514,5.4969801902771,0.551497936248779,22.2631820393204,4.59356282283204,1.4819462792,73.425,1.07876906016448,25.161867951482,0.395928695574996,2.23302391070074,14.8971,211140729.0,3.5,8.4,23.5,0.0,16.6,7.7,10.7411630643207,53.8044527360973,4.247,10.549,8.962,7.947,36.0,2.589,3.424256435147574
222,British Virgin Islands,VGB,2020,0.0,100.0,46.6666666666667,0.0,0.0,7.448,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,2.70538997650146,0.0,0.0,0.0,0.0,75.849,0.0,247.566666666667,2.01285185510385,12.7317122495667,0.0,37135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Brunei Darussalam,BRN,2015,100.0,100.0,2.5426944971537,4.36456632725282,2722.0,16.546,0.0,99.9411201211483,0.535382151603699,1.2,16.6790433078393,2.38708901,4.29,0.0,57.45747,1.947,0.0,-0.392383487933529,30625.128732694,81910.1883952688,32166.0123759499,25.0616661018251,0.0,0.0,61.3627776894002,-0.488347420743522,3.4664657121,74.75,3.27929046083748,80.1161290322581,1.30210359279592,20.8709672386749,0.0,422212.0,0.0,0.0,0.0,0.0,14.5,0.41,0.0,0.0,0.0,0.0,0.0,7.726,0.0,0.0,1.1842391973700417
224,Brunei Darussalam,BRN,2016,100.0,100.0,2.5426944971537,5.62790697674419,2722.0,16.054,0.0,99.6625909496525,0.531200408935547,1.5,12.8939057283535,2.54828691,4.42,0.0,62.85225,1.915,0.0,-2.47791776520457,29492.4145383772,78880.6229079102,31476.5003228377,26.2231786391499,4.42540979385376,0.0,57.2893640811557,-0.278693265753083,3.4664657121,74.733,3.53938463904119,81.1316888045541,1.25964272152269,20.8709672386749,0.0,427564.0,0.0,0.0,0.0,0.0,14.5,0.41,0.0,0.0,0.0,0.0,0.0,8.574,0.0,0.0,0.0
